lib	alg	dim	budget_factor	wins	losses	pairs	p_better	holm_better	p_worse	holm_worse	verdict
EVOLOPY	DE	2	10	616	584	1200	0.185425	-1	0.829609	-1	descriptive
EVOLOPY	JAYA	2	10	627	573	1200	0.0629934	-1	0.943843	-1	descriptive
EVOLOPY	PSO	2	10	627	573	1200	0.0629934	-1	0.943843	-1	descriptive
EVOLOPY	WOA	2	10	627	573	1200	0.0629934	-1	0.943843	-1	descriptive
EVOLOPY	FFA	2	10	627	573	1200	0.0629934	-1	0.943843	-1	descriptive
EVOLOPY	BAT	2	10	627	573	1200	0.0629934	-1	0.943843	-1	descriptive
EVOLOPY	MVO	2	10	627	573	1200	0.0629934	-1	0.943843	-1	descriptive
EVOLOPY	HHO	2	10	619	581	1200	0.142736	-1	0.869886	-1	descriptive
EVOLOPY	SCA	2	10	627	573	1200	0.0629934	-1	0.943843	-1	descriptive
EVOLOPY	GA	2	10	486	509	995	0.776619	-1	0.242771	-1	descriptive
EVOLOPY	MFO	2	10	627	573	1200	0.0629934	-1	0.943843	-1	descriptive
EVOLOPY	CS	2	10	627	573	1200	0.0629934	-1	0.943843	-1	descriptive
EVOLOPY	GWO	2	10	627	573	1200	0.0629934	-1	0.943843	-1	descriptive
EVOLOPY	SSA	2	10	635	565	1200	0.0231708	-1	0.97982	-1	descriptive
NIAPY	DynamicFireworksAlgorithm	2	10	318	882	1200	1	-1	5.20166e-62	-1	descriptive
NIAPY	HarmonySearch	2	10	622	578	1200	0.107238	-1	0.903045	-1	descriptive
NIAPY	EvolutionStrategyMp1	2	10	341	859	1200	1	-1	2.73975e-52	-1	descriptive
NIAPY	MonarchButterflyOptimization	2	10	590	610	1200	0.727806	-1	0.291689	-1	descriptive
NIAPY	CenterParticleSwarmOptimization	2	10	612	588	1200	0.253369	-1	0.764749	-1	descriptive
NIAPY	DynNpDifferentialEvolution	2	10	569	631	1200	0.96554	-1	0.0391044	-1	descriptive
NIAPY	CamelAlgorithm	2	10	611	589	1200	0.272194	-1	0.746631	-1	descriptive
NIAPY	BatAlgorithm	2	10	607	593	1200	0.353735	-1	0.667488	-1	descriptive
NIAPY	GlowwormSwarmOptimization	2	10	607	593	1200	0.353735	-1	0.667488	-1	descriptive
NIAPY	BareBonesFireworksAlgorithm	2	10	407	793	1200	1	-1	1.77526e-29	-1	descriptive
NIAPY	CuckooSearch	2	10	587	613	1200	0.782128	-1	0.235251	-1	descriptive
NIAPY	GeneticAlgorithm	2	10	618	582	1200	0.15616	-1	0.857264	-1	descriptive
NIAPY	ParticleSwarmAlgorithm	2	10	614	586	1200	0.217872	-1	0.798743	-1	descriptive
NIAPY	MonkeyKingEvolutionV3	2	10	589	611	1200	0.746631	-1	0.272194	-1	descriptive
NIAPY	MonkeyKingEvolutionV2	2	10	606	594	1200	0.375423	-1	0.646265	-1	descriptive
NIAPY	SineCosineAlgorithm	2	10	597	603	1200	0.580065	-1	0.442621	-1	descriptive
NIAPY	EvolutionStrategy1p1	2	10	693	507	1200	4.37867e-08	-1	1	-1	descriptive
NIAPY	HarrisHawksOptimization	2	10	595	605	1200	0.624577	-1	0.397513	-1	descriptive
NIAPY	ParticleSwarmOptimization	2	10	600	600	1200	0.511514	-1	0.511514	-1	descriptive
NIAPY	ForestOptimizationAlgorithm	2	10	401	799	1200	1	-1	2.97706e-31	-1	descriptive
NIAPY	EnhancedFireworksAlgorithm	2	10	324	876	1200	1	-1	2.2122e-59	-1	descriptive
NIAPY	MultiStrategyDifferentialEvolution	2	10	607	593	1200	0.353735	-1	0.667488	-1	descriptive
NIAPY	MutatedParticleSwarmOptimization	2	10	638	562	1200	0.0151702	-1	0.986906	-1	descriptive
NIAPY	ComprehensiveLearningParticleSwarmOptimizer	2	10	603	597	1200	0.442621	-1	0.580065	-1	descriptive
NIAPY	KrillHerd	2	10	602	598	1200	0.465496	-1	0.557379	-1	descriptive
NIAPY	FishSchoolSearch	2	10	618	582	1200	0.15616	-1	0.857264	-1	descriptive
NIAPY	MutatedCenterUnifiedParticleSwarmOptimization	2	10	629	571	1200	0.0499186	-1	0.955754	-1	descriptive
NIAPY	MutatedCenterParticleSwarmOptimization	2	10	604	596	1200	0.419935	-1	0.602487	-1	descriptive
NIAPY	GlowwormSwarmOptimizationV2	2	10	634	566	1200	0.0265263	-1	0.976829	-1	descriptive
NIAPY	CatSwarmOptimization	2	10	588	612	1200	0.764749	-1	0.253369	-1	descriptive
NIAPY	DifferentialEvolution	2	10	590	610	1200	0.727806	-1	0.291689	-1	descriptive
NIAPY	FireworksAlgorithm	2	10	318	882	1200	1	-1	5.20166e-62	-1	descriptive
NIAPY	MothFlameOptimizer	2	10	628	572	1200	0.0561566	-1	0.950081	-1	descriptive
NIAPY	DynNpMultiStrategyDifferentialEvolution	2	10	624	576	1200	0.0874141	-1	0.921408	-1	descriptive
NIAPY	EvolutionStrategyML	2	10	344	856	1200	1	-1	4.32313e-51	-1	descriptive
NIAPY	GreyWolfOptimizer	2	10	592	608	1200	0.688188	-1	0.332512	-1	descriptive
NIAPY	HarmonySearchV1	2	10	588	612	1200	0.764749	-1	0.253369	-1	descriptive
NIAPY	BeesAlgorithm	2	10	619	581	1200	0.142736	-1	0.869886	-1	descriptive
NIAPY	GlowwormSwarmOptimizationV1	2	10	597	603	1200	0.580065	-1	0.442621	-1	descriptive
NIAPY	GlowwormSwarmOptimizationV3	2	10	595	605	1200	0.624577	-1	0.397513	-1	descriptive
NIAPY	LionOptimizationAlgorithm	2	10	609	591	1200	0.311812	-1	0.708311	-1	descriptive
NIAPY	ArtificialBeeColonyAlgorithm	2	10	605	595	1200	0.397513	-1	0.624577	-1	descriptive
NIAPY	AgingNpDifferentialEvolution	2	10	608	592	1200	0.332512	-1	0.688188	-1	descriptive
NIAPY	OppositionVelocityClampingParticleSwarmOptimization	2	10	600	600	1200	0.511514	-1	0.511514	-1	descriptive
NIAPY	CoralReefsOptimization	2	10	597	603	1200	0.580065	-1	0.442621	-1	descriptive
NIAPY	BacterialForagingOptimization	2	10	584	616	1200	0.829609	-1	0.185425	-1	descriptive
NIAPY	DynamicFireworksAlgorithmGauss	2	10	342	858	1200	1	-1	6.89987e-52	-1	descriptive
NIAPY	ClonalSelectionAlgorithm	2	10	571	629	1200	0.955754	-1	0.0499186	-1	descriptive
NIAPY	GravitationalSearchAlgorithm	2	10	608	592	1200	0.332512	-1	0.688188	-1	descriptive
NIAPY	MonkeyKingEvolutionV1	2	10	616	584	1200	0.185425	-1	0.829609	-1	descriptive
NIAPY	EvolutionStrategyMpL	2	10	323	877	1200	1	-1	8.15275e-60	-1	descriptive
NIAPY	FireflyAlgorithm	2	10	607	593	1200	0.353735	-1	0.667488	-1	descriptive
NIAPY	FlowerPollinationAlgorithm	2	10	593	607	1200	0.667488	-1	0.353735	-1	descriptive
OPYTIMIZER	SA	2	10	950	250	1200	1.10605e-96	-1	1	-1	descriptive
OPYTIMIZER	GOGHS	2	10	1077	123	1200	4.55567e-191	-1	1	-1	descriptive
OPYTIMIZER	QSA	2	10	1080	120	1200	6.56188e-194	-1	1	-1	descriptive
OPYTIMIZER	SGHS	2	10	1031	169	1200	1.57118e-151	-1	1	-1	descriptive
OPYTIMIZER	DE	2	10	1066	134	1200	6.04339e-181	-1	1	-1	descriptive
OPYTIMIZER	RFO	2	10	1087	113	1200	1.10972e-200	-1	1	-1	descriptive
OPYTIMIZER	PPA	2	10	440	760	1200	1	-1	9.86963e-21	-1	descriptive
OPYTIMIZER	EHO	2	10	1095	105	1200	1.12642e-208	-1	1	-1	descriptive
OPYTIMIZER	AEO	2	10	1068	132	1200	9.42885e-183	-1	1	-1	descriptive
OPYTIMIZER	ABO	2	10	1074	126	1200	2.91616e-188	-1	1	-1	descriptive
OPYTIMIZER	GHS	2	10	1072	128	1200	2.07217e-186	-1	1	-1	descriptive
OPYTIMIZER	PVS	2	10	1094	106	1200	1.1649e-207	-1	1	-1	descriptive
OPYTIMIZER	BWO	2	10	1056	144	1200	3.98984e-172	-1	1	-1	descriptive
OPYTIMIZER	PSO	2	10	1037	163	1200	2.70847e-156	-1	1	-1	descriptive
OPYTIMIZER	BSO	2	10	1075	125	1200	3.414e-189	-1	1	-1	descriptive
OPYTIMIZER	CSA	2	10	588	612	1200	0.764749	-1	0.253369	-1	descriptive
OPYTIMIZER	SSO	2	10	927	273	1200	6.54447e-84	-1	1	-1	descriptive
OPYTIMIZER	WOA	2	10	1065	135	1200	4.7778e-180	-1	1	-1	descriptive
OPYTIMIZER	BA	2	10	1048	152	1200	2.5686e-165	-1	1	-1	descriptive
OPYTIMIZER	HS	2	10	1069	131	1200	1.16288e-183	-1	1	-1	descriptive
OPYTIMIZER	JS	2	10	360	840	1200	1	-1	5.75169e-45	-1	descriptive
OPYTIMIZER	SOS	2	10	1078	122	1200	5.19199e-192	-1	1	-1	descriptive
OPYTIMIZER	GS	2	10	652	548	1200	0.00146505	-1	0.998789	-1	descriptive
OPYTIMIZER	EFO	2	10	1071	129	1200	1.72403e-185	-1	1	-1	descriptive
OPYTIMIZER	GSA	2	10	252	948	1200	1	-1	1.58218e-95	-1	descriptive
OPYTIMIZER	ESA	2	10	1020	180	1200	4.49503e-143	-1	1	-1	descriptive
OPYTIMIZER	BOA	2	10	140	340	480	1	-1	1.48108e-20	-1	descriptive
OPYTIMIZER	HC	2	10	632	568	1200	0.0344599	-1	0.969722	-1	descriptive
OPYTIMIZER	ABC	2	10	1051	121	1172	7.76958e-186	-1	1	-1	descriptive
OPYTIMIZER	RRA	2	10	1083	117	1200	8.69881e-197	-1	1	-1	descriptive
OPYTIMIZER	NDS	2	10	652	548	1200	0.00146505	-1	0.998789	-1	descriptive
OPYTIMIZER	NBJS	2	10	360	840	1200	1	-1	5.75169e-45	-1	descriptive
OPYTIMIZER	SSD	2	10	262	938	1200	1	-1	7.03337e-90	-1	descriptive
OPYTIMIZER	CEM	2	10	903	297	1200	9.67079e-72	-1	1	-1	descriptive
OPYTIMIZER	AOA	2	10	1005	195	1200	4.32009e-132	-1	1	-1	descriptive
OPYTIMIZER	MRFO	2	10	977	223	1200	3.68081e-113	-1	1	-1	descriptive
OPYTIMIZER	ASO	2	10	184	1016	1200	1	-1	4.38528e-140	-1	descriptive
OPYTIMIZER	SFO	2	10	734	466	1200	4.99197e-15	-1	1	-1	descriptive
OPYTIMIZER	IHS	2	10	1085	115	1200	1.00151e-198	-1	1	-1	descriptive
OPYTIMIZER	COA	2	10	1080	120	1200	6.56188e-194	-1	1	-1	descriptive
OPYTIMIZER	GOA	2	10	1076	124	1200	3.96144e-190	-1	1	-1	descriptive
OPYTIMIZER	STOA	2	10	261	939	1200	1	-1	1.95877e-90	-1	descriptive
OPYTIMIZER	MVPA	2	10	1076	124	1200	3.96144e-190	-1	1	-1	descriptive
OPYTIMIZER	ES	2	10	1064	136	1200	3.74597e-179	-1	1	-1	descriptive
OPYTIMIZER	AIWPSO	2	10	966	234	1200	3.02285e-106	-1	1	-1	descriptive
OPYTIMIZER	ISA	2	10	147	1053	1200	1	-1	1.51112e-169	-1	descriptive
OPYTIMIZER	EO	2	10	1067	133	1200	7.58052e-182	-1	1	-1	descriptive
OPYTIMIZER	AF	2	10	123	927	1050	1	-1	1.8638e-153	-1	descriptive
OPYTIMIZER	DOA	2	10	1064	136	1200	3.74597e-179	-1	1	-1	descriptive
OPYTIMIZER	PIO	2	10	240	960	1200	1	-1	1.36163e-102	-1	descriptive
OPYTIMIZER	HHO	2	10	1075	125	1200	3.414e-189	-1	1	-1	descriptive
OPYTIMIZER	BSA	2	10	1078	122	1200	5.19199e-192	-1	1	-1	descriptive
OPYTIMIZER	TEO	2	10	481	699	1180	1	-1	1.18912e-10	-1	descriptive
OPYTIMIZER	FA	2	10	608	592	1200	0.332512	-1	0.688188	-1	descriptive
OPYTIMIZER	WWO	2	10	1090	110	1200	1.20305e-203	-1	1	-1	descriptive
OPYTIMIZER	IWO	2	10	1073	127	1200	2.46901e-187	-1	1	-1	descriptive
OPYTIMIZER	KH	2	10	988	212	1200	2.30571e-120	-1	1	-1	descriptive
OPYTIMIZER	FOA	2	10	1077	123	1200	4.55567e-191	-1	1	-1	descriptive
OPYTIMIZER	RPSO	2	10	1007	193	1200	1.60853e-133	-1	1	-1	descriptive
OPYTIMIZER	SCA	2	10	411	789	1200	1	-1	2.51671e-28	-1	descriptive
OPYTIMIZER	OSA	2	10	635	565	1200	0.0231708	-1	0.97982	-1	descriptive
OPYTIMIZER	WDO	2	10	534	666	1200	0.999939	-1	7.68072e-05	-1	descriptive
OPYTIMIZER	LSA	2	10	1068	132	1200	9.42885e-183	-1	1	-1	descriptive
OPYTIMIZER	VPSO	2	10	941	259	1200	1.49713e-91	-1	1	-1	descriptive
OPYTIMIZER	SBO	2	10	1057	143	1200	5.42881e-173	-1	1	-1	descriptive
OPYTIMIZER	GA	2	10	1080	120	1200	6.56188e-194	-1	1	-1	descriptive
OPYTIMIZER	MFO	2	10	1056	144	1200	3.98984e-172	-1	1	-1	descriptive
OPYTIMIZER	CS	2	10	1082	118	1200	7.99289e-196	-1	1	-1	descriptive
OPYTIMIZER	FSO	2	10	1083	117	1200	8.69881e-197	-1	1	-1	descriptive
OPYTIMIZER	NGHS	2	10	1064	136	1200	3.74597e-179	-1	1	-1	descriptive
OPYTIMIZER	GCO	2	10	1073	127	1200	2.46901e-187	-1	1	-1	descriptive
OPYTIMIZER	TWO	2	10	1082	118	1200	7.99289e-196	-1	1	-1	descriptive
OPYTIMIZER	WEO	2	10	1079	121	1200	5.86366e-193	-1	1	-1	descriptive
OPYTIMIZER	GWO	2	10	1062	138	1200	2.24644e-177	-1	1	-1	descriptive
OPYTIMIZER	SAVPSO	2	10	1003	197	1200	1.13227e-130	-1	1	-1	descriptive
OPYTIMIZER	FFOA	2	10	869	331	1200	2.13039e-56	-1	1	-1	descriptive
OPYTIMIZER	AIG	2	10	1069	131	1200	1.16288e-183	-1	1	-1	descriptive
OPYTIMIZER	BH	2	10	1033	167	1200	4.17329e-153	-1	1	-1	descriptive
OPYTIMIZER	CI	2	10	532	89	621	4.24682e-78	-1	1	-1	descriptive
OPYTIMIZER	SSA	2	10	1073	127	1200	2.46901e-187	-1	1	-1	descriptive
OPYTIMIZER	AO	2	10	1060	140	1200	1.30393e-175	-1	1	-1	descriptive
OPYTIMIZER	MVO	2	10	353	53	406	8.52902e-56	-1	1	-1	descriptive
mealpy	LevyTWO	2	10	619	581	1200	0.142736	-1	0.869886	-1	descriptive
mealpy	OriginalTLO	2	10	619	581	1200	0.142736	-1	0.869886	-1	descriptive
mealpy	GWO	2	10	619	581	1200	0.142736	-1	0.869886	-1	descriptive
mealpy	OriginalBBO	2	10	619	581	1200	0.142736	-1	0.869886	-1	descriptive
mealpy	ABFO	2	10	610	576	1186	0.168974	-1	0.845259	-1	descriptive
mealpy	OriginalWHO	2	10	619	581	1200	0.142736	-1	0.869886	-1	descriptive
mealpy	OriginalFFA	2	10	619	581	1200	0.142736	-1	0.869886	-1	descriptive
mealpy	BaseSARO	2	10	619	581	1200	0.142736	-1	0.869886	-1	descriptive
mealpy	OriginalSMA	2	10	619	581	1200	0.142736	-1	0.869886	-1	descriptive
mealpy	SingleGA	2	10	619	581	1200	0.142736	-1	0.869886	-1	descriptive
mealpy	OriginalSSDO	2	10	582	618	1200	0.857264	-1	0.15616	-1	descriptive
mealpy	OriginalFPA	2	10	619	581	1200	0.142736	-1	0.869886	-1	descriptive
mealpy	OriginalSSO	2	10	619	581	1200	0.142736	-1	0.869886	-1	descriptive
mealpy	OriginalMA	2	10	613	587	1200	0.235251	-1	0.782128	-1	descriptive
mealpy	OriginalCEM	2	10	618	582	1200	0.15616	-1	0.857264	-1	descriptive
mealpy	OCRO	2	10	619	581	1200	0.142736	-1	0.869886	-1	descriptive
mealpy	OriginalBA	2	10	599	601	1200	0.534504	-1	0.488486	-1	descriptive
mealpy	OriginalAEO	2	10	619	581	1200	0.142736	-1	0.869886	-1	descriptive
mealpy	OriginalBSO	2	10	619	581	1200	0.142736	-1	0.869886	-1	descriptive
mealpy	OriginalBFO	2	10	619	581	1200	0.142736	-1	0.869886	-1	descriptive
mealpy	ImprovedSLO	2	10	615	585	1200	0.201257	-1	0.814575	-1	descriptive
mealpy	OriginalLCO	2	10	619	581	1200	0.142736	-1	0.869886	-1	descriptive
mealpy	OriginalHGS	2	10	619	581	1200	0.142736	-1	0.869886	-1	descriptive
mealpy	BaseALO	2	10	619	581	1200	0.142736	-1	0.869886	-1	descriptive
mealpy	CPSO	2	10	582	618	1200	0.857264	-1	0.15616	-1	descriptive
mealpy	OriginalEO	2	10	619	581	1200	0.142736	-1	0.869886	-1	descriptive
mealpy	DE	2	10	603	597	1200	0.442621	-1	0.580065	-1	descriptive
mealpy	ModifiedBA	2	10	619	581	1200	0.142736	-1	0.869886	-1	descriptive
mealpy	BaseTLO	2	10	619	581	1200	0.142736	-1	0.869886	-1	descriptive
mealpy	OriginalPFA	2	10	619	581	1200	0.142736	-1	0.869886	-1	descriptive
mealpy	BaseFOA	2	10	344	856	1200	1	-1	4.32313e-51	-1	descriptive
mealpy	OriginalGBO	2	10	619	581	1200	0.142736	-1	0.869886	-1	descriptive
mealpy	TVAC	2	10	622	578	1200	0.107238	-1	0.903045	-1	descriptive
mealpy	BaseFBIO	2	10	619	581	1200	0.142736	-1	0.869886	-1	descriptive
mealpy	ImprovedBSO	2	10	619	581	1200	0.142736	-1	0.869886	-1	descriptive
mealpy	OriginalAO	2	10	619	581	1200	0.142736	-1	0.869886	-1	descriptive
mealpy	BaseGSKA	2	10	619	581	1200	0.142736	-1	0.869886	-1	descriptive
mealpy	BaseLCO	2	10	619	581	1200	0.142736	-1	0.869886	-1	descriptive
mealpy	OriginalSSpiderA	2	10	619	581	1200	0.142736	-1	0.869886	-1	descriptive
mealpy	BaseHS	2	10	619	581	1200	0.142736	-1	0.869886	-1	descriptive
mealpy	AdaptiveEO	2	10	619	581	1200	0.142736	-1	0.869886	-1	descriptive
mealpy	OriginalWCA	2	10	405	373	778	0.133191	-1	0.881627	-1	descriptive
mealpy	OriginalMRFO	2	10	619	581	1200	0.142736	-1	0.869886	-1	descriptive
mealpy	OriginalEOA	2	10	619	581	1200	0.142736	-1	0.869886	-1	descriptive
mealpy	OriginalABC	2	10	619	581	1200	0.142736	-1	0.869886	-1	descriptive
mealpy	ModifiedAEO	2	10	619	581	1200	0.142736	-1	0.869886	-1	descriptive
mealpy	OriginalSFO	2	10	619	581	1200	0.142736	-1	0.869886	-1	descriptive
mealpy	BaseBBO	2	10	619	581	1200	0.142736	-1	0.869886	-1	descriptive
mealpy	OriginalNMRA	2	10	619	581	1200	0.142736	-1	0.869886	-1	descriptive
mealpy	OriginalACOR	2	10	619	581	1200	0.142736	-1	0.869886	-1	descriptive
mealpy	ImprovedSFO	2	10	619	581	1200	0.142736	-1	0.869886	-1	descriptive
mealpy	OriginalCRO	2	10	619	581	1200	0.142736	-1	0.869886	-1	descriptive
mealpy	LevyJA	2	10	619	581	1200	0.142736	-1	0.869886	-1	descriptive
mealpy	OriginalHS	2	10	619	581	1200	0.142736	-1	0.869886	-1	descriptive
mealpy	OriginalCSO	2	10	599	601	1200	0.534504	-1	0.488486	-1	descriptive
mealpy	OriginalCOA	2	10	619	581	1200	0.142736	-1	0.869886	-1	descriptive
mealpy	LevyQSA	2	10	619	581	1200	0.142736	-1	0.869886	-1	descriptive
mealpy	OppoQSA	2	10	619	581	1200	0.142736	-1	0.869886	-1	descriptive
mealpy	BaseBRO	2	10	619	581	1200	0.142736	-1	0.869886	-1	descriptive
mealpy	OriginalSLO	2	10	619	581	1200	0.142736	-1	0.869886	-1	descriptive
mealpy	OriginalMVO	2	10	619	581	1200	0.142736	-1	0.869886	-1	descriptive
mealpy	CLPSO	2	10	582	618	1200	0.857264	-1	0.15616	-1	descriptive
mealpy	OriginalNRO	2	10	619	581	1200	0.142736	-1	0.869886	-1	descriptive
mealpy	BaseSCA	2	10	619	581	1200	0.142736	-1	0.869886	-1	descriptive
mealpy	BaseGCO	2	10	619	581	1200	0.142736	-1	0.869886	-1	descriptive
mealpy	OriginalArchOA	2	10	584	616	1200	0.829609	-1	0.185425	-1	descriptive
mealpy	SwarmHC	2	10	619	581	1200	0.142736	-1	0.869886	-1	descriptive
mealpy	ImprovedTLO	2	10	619	581	1200	0.142736	-1	0.869886	-1	descriptive
mealpy	OriginalMSA	2	10	619	581	1200	0.142736	-1	0.869886	-1	descriptive
mealpy	WOA	2	10	619	581	1200	0.142736	-1	0.869886	-1	descriptive
mealpy	OriginalIWO	2	10	619	581	1200	0.142736	-1	0.869886	-1	descriptive
mealpy	BaseGA	2	10	619	581	1200	0.142736	-1	0.869886	-1	descriptive
mealpy	ModifiedEO	2	10	619	581	1200	0.142736	-1	0.869886	-1	descriptive
mealpy	ImprovedNMRA	2	10	619	581	1200	0.142736	-1	0.869886	-1	descriptive
mealpy	BaseCHIO	2	10	621	579	1200	0.118286	-1	0.892762	-1	descriptive
mealpy	OriginalHHO	2	10	619	581	1200	0.142736	-1	0.869886	-1	descriptive
mealpy	OriginalGWO	2	10	619	581	1200	0.142736	-1	0.869886	-1	descriptive
mealpy	ImprovedQSA	2	10	619	581	1200	0.142736	-1	0.869886	-1	descriptive
mealpy	OriginalFBIO	2	10	619	581	1200	0.142736	-1	0.869886	-1	descriptive
mealpy	OriginalBeesA	2	10	619	581	1200	0.142736	-1	0.869886	-1	descriptive
mealpy	BaseEFO	2	10	619	581	1200	0.142736	-1	0.869886	-1	descriptive
mealpy	OriginalSA	2	10	619	581	1200	0.142736	-1	0.869886	-1	descriptive
mealpy	OriginalHC	2	10	619	581	1200	0.142736	-1	0.869886	-1	descriptive
mealpy	OriginalSHO	2	10	619	581	1200	0.142736	-1	0.869886	-1	descriptive
mealpy	JADE	2	10	619	581	1200	0.142736	-1	0.869886	-1	descriptive
mealpy	OriginalCA	2	10	619	581	1200	0.142736	-1	0.869886	-1	descriptive
mealpy	EnhancedTWO	2	10	619	581	1200	0.142736	-1	0.869886	-1	descriptive
mealpy	BaseSSA	2	10	619	581	1200	0.142736	-1	0.869886	-1	descriptive
mealpy	OriginalAOA	2	10	619	581	1200	0.142736	-1	0.869886	-1	descriptive
mealpy	OriginalQSA	2	10	619	581	1200	0.142736	-1	0.869886	-1	descriptive
mealpy	OriginalGOA	2	10	619	581	1200	0.142736	-1	0.869886	-1	descriptive
mealpy	EnhancedAEO	2	10	619	581	1200	0.142736	-1	0.869886	-1	descriptive
mealpy	OriginalGSKA	2	10	619	581	1200	0.142736	-1	0.869886	-1	descriptive
mealpy	PPSO	2	10	622	578	1200	0.107238	-1	0.903045	-1	descriptive
mealpy	OriginalCGO	2	10	619	581	1200	0.142736	-1	0.869886	-1	descriptive
mealpy	OriginalHGSO	2	10	612	588	1200	0.253369	-1	0.764749	-1	descriptive
mealpy	OriginalSBO	2	10	619	581	1200	0.142736	-1	0.869886	-1	descriptive
mealpy	OppoTWO	2	10	619	581	1200	0.142736	-1	0.869886	-1	descriptive
mealpy	OriginalASO	2	10	582	618	1200	0.857264	-1	0.15616	-1	descriptive
mealpy	ModifiedSLO	2	10	615	585	1200	0.201257	-1	0.814575	-1	descriptive
mealpy	BaseVCS	2	10	619	581	1200	0.142736	-1	0.869886	-1	descriptive
mealpy	LSHADE	2	10	619	581	1200	0.142736	-1	0.869886	-1	descriptive
mealpy	OriginalEFO	2	10	569	631	1200	0.96554	-1	0.0391044	-1	descriptive
mealpy	OriginalJA	2	10	619	581	1200	0.142736	-1	0.869886	-1	descriptive
mealpy	OriginalGCO	2	10	619	581	1200	0.142736	-1	0.869886	-1	descriptive
mealpy	OriginalPSS	2	10	623	577	1200	0.0969548	-1	0.912586	-1	descriptive
mealpy	OriginalEHO	2	10	619	581	1200	0.142736	-1	0.869886	-1	descriptive
mealpy	OriginalSSA	2	10	619	581	1200	0.142736	-1	0.869886	-1	descriptive
mealpy	OriginalSCA	2	10	619	581	1200	0.142736	-1	0.869886	-1	descriptive
mealpy	OriginalBES	2	10	619	581	1200	0.142736	-1	0.869886	-1	descriptive
mealpy	BaseSBO	2	10	619	581	1200	0.142736	-1	0.869886	-1	descriptive
mealpy	BaseJA	2	10	619	581	1200	0.142736	-1	0.869886	-1	descriptive
mealpy	OriginalSARO	2	10	619	581	1200	0.142736	-1	0.869886	-1	descriptive
mealpy	OriginalSRSR	2	10	619	581	1200	0.142736	-1	0.869886	-1	descriptive
mealpy	OriginalTWO	2	10	619	581	1200	0.142736	-1	0.869886	-1	descriptive
mealpy	OriginalWDO	2	10	586	614	1200	0.798743	-1	0.217872	-1	descriptive
mealpy	AugmentedAEO	2	10	619	581	1200	0.142736	-1	0.869886	-1	descriptive
mealpy	OriginalWOA	2	10	619	581	1200	0.142736	-1	0.869886	-1	descriptive
mealpy	SADE	2	10	619	581	1200	0.142736	-1	0.869886	-1	descriptive
mealpy	OriginalBRO	2	10	619	581	1200	0.142736	-1	0.869886	-1	descriptive
mealpy	OriginalSSpiderO	2	10	599	601	1200	0.534504	-1	0.488486	-1	descriptive
mealpy	ProbBeesA	2	10	619	581	1200	0.142736	-1	0.869886	-1	descriptive
mealpy	OriginalFA	2	10	619	581	1200	0.142736	-1	0.869886	-1	descriptive
mealpy	OriginalCSA	2	10	619	581	1200	0.142736	-1	0.869886	-1	descriptive
mealpy	OriginalALO	2	10	619	581	1200	0.142736	-1	0.869886	-1	descriptive
mealpy	OriginalDO	2	10	619	581	1200	0.142736	-1	0.869886	-1	descriptive
mealpy	OriginalCHIO	2	10	621	579	1200	0.118286	-1	0.892762	-1	descriptive
mealpy	OriginalBSA	2	10	619	581	1200	0.142736	-1	0.869886	-1	descriptive
mealpy	LevyEP	2	10	582	618	1200	0.857264	-1	0.15616	-1	descriptive
mealpy	OriginalICA	2	10	373	333	706	0.0710542	-1	0.938622	-1	descriptive
mealpy	ImprovedLCO	2	10	619	581	1200	0.142736	-1	0.869886	-1	descriptive
mealpy	OriginalMFO	2	10	619	581	1200	0.142736	-1	0.869886	-1	descriptive
mealpy	ImprovedAEO	2	10	619	581	1200	0.142736	-1	0.869886	-1	descriptive
mealpy	OriginalVCS	2	10	619	581	1200	0.142736	-1	0.869886	-1	descriptive
mealpy	AdaptiveBA	2	10	616	584	1200	0.185425	-1	0.829609	-1	descriptive
mealpy	MultiGA	2	10	619	581	1200	0.142736	-1	0.869886	-1	descriptive
mealpy	OriginalES	2	10	582	618	1200	0.857264	-1	0.15616	-1	descriptive
mealpy	LevyES	2	10	582	618	1200	0.857264	-1	0.15616	-1	descriptive
mealpy	OriginalEP	2	10	582	618	1200	0.857264	-1	0.15616	-1	descriptive
mealpy	BaseSMA	2	10	619	581	1200	0.142736	-1	0.869886	-1	descriptive
mealpy	OriginalPSO	2	10	582	618	1200	0.857264	-1	0.15616	-1	descriptive
mealpy	FBUDGETSHADE	2	10	619	581	1200	0.142736	-1	0.869886	-1	descriptive
mealpy	OriginalFOA	2	10	344	856	1200	1	-1	4.32313e-51	-1	descriptive
mealpy	BaseQSA	2	10	619	581	1200	0.142736	-1	0.869886	-1	descriptive
mealpy	BaseMFO	2	10	619	581	1200	0.142736	-1	0.869886	-1	descriptive
mealpy	BaseDE	2	10	619	581	1200	0.142736	-1	0.869886	-1	descriptive
mealpy	WhaleFOA	2	10	344	856	1200	1	-1	4.32313e-51	-1	descriptive
Baselines	DE	2	10	535	665	1200	0.999923	-1	9.67899e-05	-1	descriptive
Baselines	RCobyla	2	10	936	264	1200	8.9369e-89	-1	1	-1	descriptive
Baselines	PSO	2	10	563	637	1200	0.98483	-1	0.0175227	-1	descriptive
Baselines	DiagonalCMA	2	10	460	740	1200	1	-1	2.97168e-16	-1	descriptive
